Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
19,"A Schneider","Conflito político e instituições orçamentárias: aprofundando a democracia no Brasil",2005,"Revista de Sociologia e Política","SciELO Brasil","https://www.scielo.br/j/rsocp/a/mYrTKcMNsMBGQGkbpBBFfTP/abstract/?lang=pt","https://scholar.google.com/scholar?cites=4781078201003096594&as_sdt=2005&sciodt=2007&hl=en",833,"2022-11-14 12:38:01","","","","",,,,,19,1.12,19,1,17,"… O projeto demonstra o curioso resultado de que as … de receita, aprovou a maioria das autorizações de gastos extras e … rompido em virtude da campanha fracassada de 1990. Para as …","https://www.scielo.br/j/rsocp/a/mYrTKcMNsMBGQGkbpBBFfTP/?format=pdf&lang=pt","https://scholar.google.com/scholar?q=related:Ejon5krNWUIJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
659,"A Singer","Raízes sociais e ideológicas do lulismo",2009,"Novos estudos CEBRAP","SciELO Brasil","https://www.scielo.br/j/nec/a/gLqzRSkjs3C8gFgwCQDNWjK/?format=html&lang=pt","https://scholar.google.com/scholar?cites=13103845501144847055&as_sdt=2005&sciodt=2007&hl=en",534,"2022-11-14 12:38:01","HTML","","","",,,,,659,50.69,659,1,13,"… e política: uma interpretação dos resultados das eleições de … o fato de ""a intensa campanha negativa que sofreu em suas … ortodoxo, aprofundando as receitas neoliberais, como foi o …","https://www.scielo.br/j/nec/a/gLqzRSkjs3C8gFgwCQDNWjK/?format=html&lang=pt","https://scholar.google.com/scholar?q=related:z9JWXw422rUJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
1605,"A Singer","Os sentidos do lulismo: reforma gradual e pacto conservador",2012,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=gvmnBAAAQBAJ&oi=fnd&pg=PT2&dq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&ots=c75wW_WFGa&sig=zDeqI9hsHh5h9zlawl1BY85vxus","https://scholar.google.com/scholar?cites=12751607467883210811&as_sdt=2005&sciodt=2007&hl=en",592,"2022-11-14 12:38:01","BOOK","","","",,,,,1605,160.50,1605,1,10,"… PT até as vésperas da campanha de 2002. O subproletariado, … O resultado de tudo isso foi uma intensa fragmentação da “… as receitas neoliberais, com a combinação de corte no gasto …","","https://scholar.google.com/scholar?q=related:O6hlXm7P9rAJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
56,"A Singer, A Boito Jr, C Gomes, D Ribeiro, E Fagnani, ...","Por que gritamos golpe?: para entender o impeachment ea crise política no Brasil",2016,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=qSCsDAAAQBAJ&oi=fnd&pg=PT3&dq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&ots=CqSszZCAMu&sig=NfrXZaD2apot2Lia4cRC2VrhMTU","https://scholar.google.com/scholar?cites=16000039597700578262&as_sdt=2005&sciodt=2007&hl=en",572,"2022-11-14 12:38:01","BOOK","","","",,,,,56,9.33,9,6,6,"… O processo político é concebido como resultado de conflitos entre … noticiou o financiamento da sua campanha em 2014 por … de eleitores que foram seduzidos pelas promessas de sua …","","https://scholar.google.com/scholar?q=related:1nsgBT6PC94J:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
34,"A Souza, B Lamounier","O futuro da democracia: cenários político-institucionais até 2022",2006,"Estudos avançados","SciELO Brasil","https://www.scielo.br/j/ea/a/FJNWtmNGCtDN4NsmGWBc3dx/?lang=pt&format=html","https://scholar.google.com/scholar?cites=7669881700300918910&as_sdt=2005&sciodt=2007&hl=en",199,"2022-11-14 12:38:01","HTML","","","",,,,,34,2.13,17,2,16,"… O PRESENTE artigo relata os resultados de um exercício de cenários políticos … a Receita Federal para a fiscalização das doações de campanha, com prestação periódica dos gastos …","https://www.scielo.br/j/ea/a/FJNWtmNGCtDN4NsmGWBc3dx/?lang=pt&format=html","https://scholar.google.com/scholar?q=related:fpC0B8XkcGoJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
17,"A Teixeira","Fake news contra a vida: desinformação ameaça vacinação de combate à febre amarela",2018,"","sapientia.pucsp.br","https://sapientia.pucsp.br/bitstream/handle/21972/2/Adriana%20Teixeira.pdf","https://scholar.google.com/scholar?cites=4362993358018252043&as_sdt=2005&sciodt=2007&hl=en",781,"2022-11-14 12:38:01","PDF","","","",,,,,17,4.25,17,1,4,"… na política usada como estratégia de campanha eleitoral … por dia – que vão desde receitas caseiras contra o câncer até … O resultado de uma substituição total e consistente da verdade …","https://sapientia.pucsp.br/bitstream/handle/21972/2/Adriana%20Teixeira.pdf","https://scholar.google.com/scholar?q=related:Cw0Rzld3jDwJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
29,"A Teixeira, RDC Santos","Fake news colocam a vida em risco: a polêmica da campanha de vacinação contra a febre amarela no Brasil",2020,"Revista Eletrônica de Comunicação …","reciis.icict.fiocruz.br","https://www.reciis.icict.fiocruz.br/index.php/reciis/article/view/1979","https://scholar.google.com/scholar?cites=5092695567012205419&as_sdt=2005&sciodt=2007&hl=en",482,"2022-11-14 12:38:01","","","","",,,,,29,14.50,15,2,2,"… , ao influenciarem eleições políticas, favorecerem resultado de … o acompanhamento dos processos eleitorais nas Américas. … As fake news que indicam simples receitas caseiras para a …","https://www.reciis.icict.fiocruz.br/index.php/reciis/article/download/1979/2340","https://scholar.google.com/scholar?q=related:axP4zKLjrEYJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
64,"A Zhouri","O ativismo transnacional pela Amazônia: entre a ecologia política eo ambientalismo de resultados",2006,"Horizontes Antropológicos","SciELO Brasil","https://www.scielo.br/j/ha/a/9mSxZh8QFrzKrq4jQPyMHwF/abstract/?lang=pt","https://scholar.google.com/scholar?cites=5375429929685738076&as_sdt=2005&sciodt=2007&hl=en",671,"2022-11-14 12:38:01","","","","",,,,,64,4.00,64,1,16,"… Nos anos 1980, partindo do princípio de que o consumo de … EUA e na Europa, foi desenvolvida durante essa campanha. … da Amazônia), com uma receita anual direta (taxas pagas pelo …","https://www.scielo.br/j/ha/a/9mSxZh8QFrzKrq4jQPyMHwF/?lang=pt","https://scholar.google.com/scholar?q=related:XOLrcQpdmUoJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
2,"A de Freixo, T Rodrigues","2016, o ano do golpe",2018,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=lcZtDwAAQBAJ&oi=fnd&pg=PT6&dq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&ots=6mdW7KnUDZ&sig=YalKrQZHMx_l1ohvvJBx3vUJvYw","https://scholar.google.com/scholar?cites=18373597365826660235&as_sdt=2005&sciodt=2007&hl=en",956,"2022-11-14 12:38:01","BOOK","","","",,,,,2,0.50,1,2,4,"… debate nacional ao longo de uma campanha eleitoral. Portanto, o … de gastos, com transferências sociais, e da receita tributária foi … em uma legalidade de resultados. O …","","https://scholar.google.com/scholar?q=related:i6cm7HQh_P4J:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AA BOURSCHEIDT","REPRESENTAÇÃO POLÍTICA E SUAS REPERCUSSÕES NO DESENVOLVIMENTO REGIONAL DO VALE DO PARANHANA/RS",,"faccat.br","","https://www2.faccat.br/portal/sites/default/files/Alvaro%20Bourscheidt.pdf","",752,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,,"… A tabulação dos resultados dessa investigação junto ao … no fornecimento de cavaleiros quanto de receitas via impostos. … , no decorrer da campanha, os eleitores tendem a abandonar …","https://www2.faccat.br/portal/sites/default/files/Alvaro%20Bourscheidt.pdf","https://scholar.google.com/scholar?q=related:DYfX9yc9ZskJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AA Costa Filho","Financiamento de campanhas eleitorais: análise e avaliação da decisão da ação declaratória de inconstitucionalidade 4650/DF",2021,"","repositorio.unb.br","https://repositorio.unb.br/handle/10482/41967","",284,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,1,"… finanças, com escrituração rigorosa de receitas e despesas; (ii… de campanha vêm exercendo na definição dos resultados … o montante que é gasto nos processos eleitorais, tampouco a …","https://repositorio.unb.br/bitstream/10482/41967/1/2021_AdemarAparecidodaCostaFilho.pdf","https://scholar.google.com/scholar?q=related:-GIaQbqBUyAJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AA Freitas","A influência do poder econômico no financiamento das campanhas eleitorais",,"repositorio.uniceub.br","","https://repositorio.uniceub.br/jspui/handle/235/11237","",298,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,,"… campanha eleitoral de 2012. Além disso, o Tribunal Superior … volume de receitas e despesas das campanhas eleitorais. … centrais: (i) os resultados eleitorais podem ser alterados em …","https://repositorio.uniceub.br/jspui/bitstream/235/11237/1/21257583.pdf","https://scholar.google.com/scholar?q=related:xLrpUBcRdkQJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AA Gonzales","A economia política dos dados e eleições:“Peço teu voto e teus dados”",2021,"","repositorio.unb.br","https://repositorio.unb.br/handle/10482/43319","",496,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,1,"… Superior (CAPES) pelo financiamento ao longo dos anos de … dos dados dos eleitores no âmbito da campanha eleitoral. A … A contribuição que os resultados desta tese podem aportar …","https://repositorio.unb.br/bitstream/10482/43319/1/2021_AlexandreArnsGonzales.pdf","https://scholar.google.com/scholar?q=related:RhfRhhyYH6wJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AA Rotta","Exclusão e inclusão de votos nas eleições para a Câmara Municipal de Pelotas (RS) no período 1988-2008",2012,"","repositorio.ufpel.edu.br","http://www.repositorio.ufpel.edu.br/handle/123456789/1556","",675,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,10,"… eleitores nas eleições pelotenses, haja vista que este estudo abrange município que possui uma realidade política … banco de resultados eleitorais do Instituto de Filosofia, Sociologia e …","http://www.repositorio.ufpel.edu.br/bitstream/123456789/1556/1/Arthur_Augusto_Rotta_Dissertacao.pdf","https://scholar.google.com/scholar?q=related:9CQ5WMnhp2AJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
3,"AA de Queiroz","Eleições gerais 2014: orientação a candidatos e eleitores",2014,"","anffasindical.org.br","http://anffasindical.org.br/images/comunicacao/noticias/2018/03-Marco/09/CARTILHA_FINAL_ELEICOES_2018.pdf","https://scholar.google.com/scholar?cites=716796944077998559&as_sdt=2005&sciodt=2007&hl=en",370,"2022-11-14 12:38:01","BOOK","","","",,,,,3,0.38,3,1,8,"… Isto inclui também as doações de campanha, o engajamento … Entretanto, o programa, para produzir resultados eleitorais, … ao financiamento público que excederem o limite de gastos …","http://anffasindical.org.br/images/comunicacao/noticias/2018/03-Marco/09/CARTILHA_FINAL_ELEICOES_2018.pdf","https://scholar.google.com/scholar?q=related:38na2wWT8gkJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AA de Queiroz","ELEIÇÕES MUNICIPAIS 2020",,"diap.org.br","","https://www.diap.org.br/index.php/publicacoes/send/67-eleicoes-municipais-2020-orientacao-a-eleitores-e-candidatos/966-eleicoes-municipais-2020-orientacao-a-eleitores-e-candidatos/document.pdf","",393,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,,"… campanha, com informações úteis desde o financiamento de … e Municípios que perderam receitas durante o isolamento … Entretanto, o programa, para produzir resultados eleitorais, …","https://www.diap.org.br/index.php/publicacoes/send/67-eleicoes-municipais-2020-orientacao-a-eleitores-e-candidatos/966-eleicoes-municipais-2020-orientacao-a-eleitores-e-candidatos/document.pdf","https://scholar.google.com/scholar?q=related:9rh8_SVgupsJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AA dos Santos Cruz","Compliance penal nos partidos políticos: possibilidades e limites",,"","","","",768,"2022-11-14 12:38:01","CITATION","","","",,,,,0,0.00,0,1,,"","","https://scholar.google.com/scholar?q=related:qAYOi_wcuxMJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
16,"AAB Leite","Descentralização, responsabilização e (des) controle: determinantes e impactos da corrupção e má gestão dos recursos federais nos municípios brasileiros",2010,"","repositorio.ufpe.br","https://repositorio.ufpe.br/handle/123456789/1497","https://scholar.google.com/scholar?cites=8393235746850413324&as_sdt=2005&sciodt=2007&hl=en",717,"2022-11-14 12:38:01","","","","",,,,,16,1.33,16,1,12,"… Contudo, apesar de seguir a receita e apresentar uma … -se de suas propostas de campanha, perseguindo o que julgam … Os resultados indicam que nas eleições regionais os eleitores …","https://repositorio.ufpe.br/bitstream/123456789/1497/1/arquivo570_1.pdf","https://scholar.google.com/scholar?q=related:DBshR3HDenQJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AAM Bueno, IJ Junckes, RR Horochovski, ...","Gênero e política: a (sub) representação das mulheres nas eleições de 2008, 2012 E 2016 nos municípios de médio e grande porte no Brasil",2020,"… Latino-Americana de …","revistas.uepg.br","https://www.revistas.uepg.br/index.php/rlagg/article/view/15603","",154,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,4,2,"… resultados de uma investigação sobre o financiamento … forte correlação entre receitas e desempenho eleitoral nos três … Confirmouse a hipótese de que as receitas de campanha foram …","https://www.revistas.uepg.br/index.php/rlagg/article/download/15603/209209213600/","https://scholar.google.com/scholar?q=related:29cMlYnM2jMJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AAMA Porto","Evolução da legislação eleitoral produzida entre 1984 e 2015: da redemocratização à reforma eleitoral",2016,"","bdm.unb.br","https://bdm.unb.br/handle/10483/16749","",403,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,6,"… , no controle dos gastos de campanha e nas formas de se … cientistas políticos e quais foram os resultados alcançados. … 8% (sete por cento) da receita municipal para o pagamento da …","https://bdm.unb.br/bitstream/10483/16749/1/2016_AntonioAugustoPorto_tcc.pdf","https://scholar.google.com/scholar?q=related:geNUOzgmGRYJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AB Carvalho","Eleições presidenciais, federalismo e política social",2013,"","repositorio.unb.br","https://repositorio.unb.br/handle/10482/21498","",608,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,9,"… Não por acaso, quando da sua campanha presidencial em 1994… a crescente centralização das receitas e das capacidades de … A Tabela 3, a seguir, apresenta os resultados. Como …","https://repositorio.unb.br/bitstream/10482/21498/1/ARTIGO_EleicoesPresidenciaisFederalismo.pdf","https://scholar.google.com/scholar?q=related:vfx4PYmgBMwJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AB Carvalho","Federalismo, dinâmica eleitoral e políticas públicas no Brasil: uma tipologia e algumas hipóteses",2010,"","repositorio.unb.br","https://repositorio.unb.br/handle/10482/21502","",703,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,12,"… entre políticas sociais e resultados eleitorais em uma democracia … ilícitos para levantar recursos para campanha e busca do … a capacidade de extração de receitas do governo. Não se …","https://repositorio.unb.br/bitstream/10482/21502/1/ARTIGO_FederalismoDinamicaEleitoral.pdf","https://scholar.google.com/scholar?q=related:m7ilkbK0SIwJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AB Mariath","Financiamento de campanhas eleitorais e lobby da indústria de bebidas açucaradas e seus insumos no Congresso Nacional",2021,"","teses.usp.br","https://www.teses.usp.br/teses/disponiveis/6/6138/tde-20042021-184615/en.php","",181,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,1,"… Resultados: Contribuíram para as campanhas 56 grupos … Destaca-se que os malefícios do seu consumo não se … de recursos para a campanha eleitoral: valor da receita, nome do …","https://www.teses.usp.br/teses/disponiveis/6/6138/tde-20042021-184615/publico/MariathAB_DR_R.pdf","https://scholar.google.com/scholar?q=related:a0dfusvHnocJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
2,"AB Moreira","O financiamento de campanhas eleitorais no Brasil: um olhar a partir da igualdade de oportunidades",2016,"","repositorio.ufsc.br","https://repositorio.ufsc.br/handle/123456789/168195","https://scholar.google.com/scholar?cites=5203729236776120876&as_sdt=2005&sciodt=2007&hl=en",256,"2022-11-14 12:38:01","","","","",,,,,2,0.33,2,1,6,"… período de campanha, a fixação de máximo legal de gastos eleitorais e … pesquisa engloba o financiamento das eleições e a isonomia… de um regime político, de resultados eleitorais etc. …","https://repositorio.ufsc.br/bitstream/handle/123456789/168195/341479.pdf?sequence=1","https://scholar.google.com/scholar?q=related:LPJamStcN0gJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AC Almeida, T Garrido","A mão ea luva: O que elege um presidente",2022,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=msJuEAAAQBAJ&oi=fnd&pg=PT5&dq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&ots=emHJunt3JD&sig=Qddf87_r3gUanknv6WliTwWMwy8","",650,"2022-11-14 12:38:01","BOOK","","","",,,,,0,0.00,0,2,1,"… pública a protagonista de resultados eleitorais não é nada … que tais despesas não tenham fonte de receita e resultem em mais déficit … da campanha eleitoral e da propaganda política. É …","","https://scholar.google.com/scholar?q=related:EmilzNj3dC0J:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AC Camargo","Género como condicionante da participação política no Brasil: trajetórias, capital político eo potencial das tecnologias",2020,"Revista Comunicando","revistacomunicando.sopcom.pt","https://revistacomunicando.sopcom.pt/index.php/comunicando/article/view/38","",423,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,2,"… na política no contexto brasileiro, a partir de resultados obtidos na … nas eleições de 2018 da receita geral destinada às campanhas de … 29.2% Dedicar-se a uma campanha política …","https://revistacomunicando.sopcom.pt/index.php/comunicando/article/download/38/31","https://scholar.google.com/scholar?q=related:8AwQKi-R-XgJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AC Medeiros-amanda","RENDAS DO PETRÓLEO: INVESTIGANDO SEUS IMPACTOS NO COMPORTAMENTO DE PREFEITOS E ELEITORES.",,"anpad.org.br","","http://www.anpad.org.br/abrir_pdf.php?e=MjMwNTY=","",348,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,,"… de gastos do governo, e geralmente exibem piores resultados de … político em troca de apoio eleitoral ou receitas de tributos. … O experimento foi conduzido a partir de uma campanha de …","http://www.anpad.org.br/abrir_pdf.php?e=MjMwNTY=","https://scholar.google.com/scholar?q=related:ENRKa_EFzxEJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AC Müller","COMUNICAÇÃO POLÍTICA",,"projetos.eusoufamecos.net","","http://www.projetos.eusoufamecos.net/sic2015/wp-content/uploads/2016/03/COMUNICACAO-POLITICA.pdf","",810,"2022-11-14 12:38:01","PDF","","","",,,,,0,0.00,0,1,,"… uma violação de arquivos da receita federal para a criação de … a campanha no Facebook, ao que chegamos nos seguintes … e nos resultados concentra-se na política partidária, pois é o …","http://www.projetos.eusoufamecos.net/sic2015/wp-content/uploads/2016/03/COMUNICACAO-POLITICA.pdf","https://scholar.google.com/scholar?q=related:BEGcX8ERdRsJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"AC SOUZA","Corrupção: impactos no desenvolvimento e crescimento econômico, e mecanismos de controle.",2017,"","repositorio.ufpe.br","https://repositorio.ufpe.br/handle/123456789/41846","",395,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,5,"… , os financiamentos de campanha e a nomeação de pessoas … Moroni, “quem decide os resultados das eleições, com raras … de todos os gastos primários com a receita do período que …","https://repositorio.ufpe.br/bitstream/123456789/41846/1/SOUZA%2C%20Arquimedes%20Carneiro.pdf","https://scholar.google.com/scholar?q=related:CFMjZn4FzqIJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
10,"AC Westrup, B Marinoni, E Amorim, R Vieira, V Galassi","Desinformação: crise política e saídas democráticas para as fake news",2020,"","books.google.com","https://books.google.com/books?hl=en&lr=&id=nM_pDwAAQBAJ&oi=fnd&pg=PT5&dq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&ots=NIoNI4fF9l&sig=QD_ky6P1pl-14rNLMB2ZqjCjyQE","https://scholar.google.com/scholar?cites=17945626921061775280&as_sdt=2005&sciodt=2007&hl=en",889,"2022-11-14 12:38:01","BOOK","","","",,,,,10,5.00,2,5,2,"… , apontou que a receita gerada por … Eleitoral, um contrato entre a campanha de Haddad e a Google previa o aparecimento do site A verdade sobre Bolsonaro nos primeiros resultados …","","https://scholar.google.com/scholar?q=related:sPeSzZqsC_kJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
0,"ACB Lopes","Entre o discurso ea prática: o lugar do gênero na propaganda eleitoral gratuita e na atividade legislativa",2016,"","bdtd.uerj.br","https://www.bdtd.uerj.br:8443/handle/1/8502","",657,"2022-11-14 12:38:01","","","","",,,,,0,0.00,0,1,6,"… Os resultados encontrados revelam a distância entre o … nos temas mencionados na campanha quanto nas proposições … campanhas eleitorais e se existe uma relação entre o discurso …","https://www.bdtd.uerj.br:8443/bitstream/1/8502/1/Dissertacao%20-%20Aline%20Campelo%20Bandeira%20Lopes.pdf","https://scholar.google.com/scholar?q=related:L9F3r03yg_YJ:scholar.google.com/&scioq=gasto+de+campanha+receita+de+campanha+resultados+eleitorais+investimento+eleitoral+financiamento+eleitoral+financiamento+pol%C3%ADtico+campanhas+eleitorais&hl=en&as_sdt=2007"
